original_id,new_name,words_used,status,txt_path,img_path
16c12c41b1c4 - b2 - 3_1142,caroline my,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/16c12c41b1c4 - b2 - 3/notes/1142_en_US_notes_people relationships___PART034_43.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/16c12c41b1c4 - b2 - 3/screenshots/1142 caroline my dog park friend said vet app.jpg
16c12c41b1c4 - b2 - 3_1143,lowkey worried,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/16c12c41b1c4 - b2 - 3/notes/1143_en_US_notes_people relationships___PART034_44.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/16c12c41b1c4 - b2 - 3/screenshots/1143 lowkey worried abt utility bill due tmrw.jpg
16c12c41b1c4 - b2 - 3_1144,told jasper,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/16c12c41b1c4 - b2 - 3/notes/1144_en_US_notes_people relationships___PART034_45.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/16c12c41b1c4 - b2 - 3/screenshots/1144 told jasper someethin.jpg
16c12c41b1c4 - b2 - 3_1145,debating if saniyah has the game schedul,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/16c12c41b1c4 - b2 - 3/notes/1145_en_US_notes_people relationships___PART034_46.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/16c12c41b1c4 - b2 - 3/screenshots/1145 wondering if saniyah has the game schedu.jpg
16c12c41b1c4 - b2 - 3_1146,stressin about,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/16c12c41b1c4 - b2 - 3/notes/1146_en_US_notes_people relationships___PART034_47.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/16c12c41b1c4 - b2 - 3/screenshots/1146 stressin about dmv appt tmrw.jpg
16c12c41b1c4 - b2 - 3_1147,got news feom,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/16c12c41b1c4 - b2 - 3/notes/1147_en_US_notes_people relationships___PART034_48.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/16c12c41b1c4 - b2 - 3/screenshots/1147 got news feom my old group chat friend.jpg
16c12c41b1c4 - b2 - 3_1148,finally talked to caleb,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/16c12c41b1c4 - b2 - 3/notes/1148_en_US_notes_people relationships___PART034_49.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/16c12c41b1c4 - b2 - 3/screenshots/1148 finally talked to caleb my intern about .jpg
227217cb0413 B2 - 3_1100,update on landscaper,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/notes/1100_en_US_notes_people relationships___PART032_1.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/screenshots/1100 update on landscaper onyx didnt show up .jpg
227217cb0413 B2 - 3_1101,shouldnt forget to pause netflix subscri,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/notes/1101_en_US_notes_people relationships___PART032_2.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/screenshots/1101 dont forget to pause netflix subscriptio.jpg
227217cb0413 B2 - 3_1102,debating abt runing to Wilmington vinyl,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/notes/1102_en_US_notes_people relationships___PART032_3.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/screenshots/1102 thinking abt runing to Wilmington vinyl .jpg
227217cb0413 B2 - 3_1103,nearly forgot to tell 1,6,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/notes/1103_en_US_notes_people relationships___PART032_4.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/screenshots/1103 almost forgot to tell.jpg
227217cb0413 B2 - 3_1104,have to reminnd my sister-in-law bodhi a,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/notes/1104_en_US_notes_people relationships___PART032_5.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/screenshots/1104 need to reminnd my sister-in-law bodhi a.jpg
227217cb0413 B2 - 3_1105,tbh so tatum my realtor didnt trll me,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/notes/1105_en_US_notes_people relationships___PART032_6.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/screenshots/1105 ok so tatum my realtor didnt trll me.jpg
227217cb0413 B2 - 3_1106,maybe ask my recruiter,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/notes/1106_en_US_notes_people relationships___PART032_7.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/screenshots/1106 maybe ask my recruiter royal about backp.jpg
227217cb0413 B2 - 3_1107,saw francisco,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/notes/1107_en_US_notes_people relationships___PART032_8.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/screenshots/1107 saw francisco today and.jpg
227217cb0413 B2 - 3_1108,fyi realied i gotta be there for piper,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/notes/1108_en_US_notes_people relationships___PART032_9.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/screenshots/1108 just realied i gotta be there for piper.jpg
227217cb0413 B2 - 3_1109,trying to plan bday party for kids rn,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/notes/1109_en_US_notes_people relationships___PART032_10.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/screenshots/1109 need to plan bday party for kids rn.jpg
227217cb0413 B2 - 3_1110,debating abt lyra my granny wanna make,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/notes/1110_en_US_notes_people relationships___PART032_11.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/screenshots/1110 thinking abt lyra my granny wanna make.jpg
227217cb0413 B2 - 3_1111,actually heard from ximena,5,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/notes/1111_en_US_notes_people relationships___PART032_12.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/screenshots/1111 just heard from ximena.jpg
227217cb0413 B2 - 3_1112,bout to call Paloma about lockeer combo,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/notes/1112_en_US_notes_people relationships___PART032_13.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/screenshots/1112 gotta call Paloma about lockeer combo id.jpg
227217cb0413 B2 - 3_1113,cant stop thinking abt journee,5,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/notes/1113_en_US_notes_people relationships___PART032_14.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/screenshots/1113 cant stop thinking abt journee and her n.jpg
227217cb0413 B2 - 3_1114,got news from kaia,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/notes/1114_en_US_notes_people relationships___PART032_15.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/screenshots/1114 got news from kaia.jpg
227217cb0413 B2 - 3_1115,hoping to get oil changed tnrw bc,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/notes/1115_en_US_notes_people relationships___PART032_16.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/screenshots/1115 need to get oil changed tnrw bc.jpg
227217cb0413 B2 - 3_1116,meant to call phoenix,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/notes/1116_en_US_notes_people relationships___PART032_17.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/screenshots/1116 gotta call phoenix.jpg
227217cb0413 B2 - 3_1117,told babe,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/notes/1117_en_US_notes_people relationships___PART032_18.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/screenshots/1117 told babe abt the tension at work and.jpg
227217cb0413 B2 - 3_1118,planning to bring up pluumbing issue wut,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/notes/1118_en_US_notes_people relationships___PART032_19.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/screenshots/1118 gonna bring up pluumbing issue wuth my b.jpg
227217cb0413 B2 - 3_1119,told eli,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/notes/1119_en_US_notes_people relationships___PART032_20.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/screenshots/1119 told eli dont wanna fght.jpg
227217cb0413 B2 - 3_1120,fyi heard from my pilates friebd alondra,5,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/notes/1120_en_US_notes_people relationships___PART033_21.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/screenshots/1120 just heard from my pilates friebd alondr.jpg
227217cb0413 B2 - 3_1121,wondering abt lydias new phone,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/notes/1121_en_US_notes_people relationships___PART033_22.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/screenshots/1121 thinking abt lydias new phone.jpg
227217cb0413 B2 - 3_1122,gonna bring up netfllix,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/notes/1122_en_US_notes_people relationships___PART033_23.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/screenshots/1122 gonna bring up netfllix login with.jpg
227217cb0413 B2 - 3_1123,messaged my bestie abt staff shortage at,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/notes/1123_en_US_notes_people relationships___PART033_24.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/screenshots/1123 told my bestie abt staff shortage attics.jpg
227217cb0413 B2 - 3_1124,tryna call sophia about parking pass for,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/notes/1124_en_US_notes_people relationships___PART033_25.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/screenshots/1124 gotta call sophia about parking pass for.jpg
227217cb0413 B2 - 3_1125,dont forget abt food,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/notes/1125_en_US_notes_people relationships___PART033_26.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/screenshots/1125 dont forget abt food truck tmrw.jpg
227217cb0413 B2 - 3_1126,lowkey worrried abt my internet bill,5,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/notes/1126_en_US_notes_people relationships___PART033_27.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/screenshots/1126 low key worrried abt my internet bill.jpg
227217cb0413 B2 - 3_1128,gonna bring up expensse,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/notes/1128_en_US_notes_people relationships___PART033_29.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/screenshots/1128 gonna bring up expensse log with my real.jpg
227217cb0413 B2 - 3_1129,saw my work,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/notes/1129_en_US_notes_people relationships___PART033_30.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/screenshots/1129 saw my work wiife robert today.jpg
227217cb0413 B2 - 3_1130,ask hoousemate,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/notes/1130_en_US_notes_people relationships___PART033_31.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/screenshots/1130 ask hoousemate about dental appt tmrw.jpg
227217cb0413 B2 - 3_1131,so father didnt,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/notes/1131_en_US_notes_people relationships___PART033_32.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/screenshots/1131 so father didnt send booking.jpg
227217cb0413 B2 - 3_1132,still putting off puppy training,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/notes/1132_en_US_notes_people relationships___PART033_33.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/screenshots/1132 been putting off puppy training.jpg
227217cb0413 B2 - 3_1133,got news from ezekiel,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/notes/1133_en_US_notes_people relationships___PART033_34.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/screenshots/1133 got news from ezekiel.jpg
227217cb0413 B2 - 3_1134,anyway talked to victoria,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/notes/1134_en_US_notes_people relationships___PART033_35.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/screenshots/1134 finally talked to victoria.jpg
227217cb0413 B2 - 3_1135,spotted sster today dodnt like,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/notes/1135_en_US_notes_people relationships___PART033_36.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/screenshots/1135 saw sster today dodnt like.jpg
227217cb0413 B2 - 3_1136,almost forgot to ask,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/notes/1136_en_US_notes_people relationships___PART033_37.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/screenshots/1136 almost forgot to ask.jpg
227217cb0413 B2 - 3_1137,ok so carolina,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/notes/1137_en_US_notes_people relationships___PART033_38.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/screenshots/1137 ok so carolina avail tmrw.jpg
227217cb0413 B2 - 3_1138,latest with my shrink,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/notes/1138_en_US_notes_people relationships___PART033_39.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/screenshots/1138 latest with my shrink dmian.jpg
227217cb0413 B2 - 3_1139,ask my brunch,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/notes/1139_en_US_notes_people relationships___PART033_40.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/screenshots/1139 ask my brunch girl mateo about amazon or.jpg
227217cb0413 B2 - 3_1140,schedule time w amarra,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/notes/1140_en_US_notes_people relationships___PART034_41.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/227217cb0413 B2 - 3/screenshots/1140 schedule time w amarra my nana.jpg
